order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD020257,ID1879021170,2019-05-09,Bakers,"[('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 2)]",18210,66.1,-37.8138149,144.982929,5,17365.6,Autumn,False,1.1625,better than advertised i am very satisfied will service and quality of phone. a+! thank you!,True
ORD215169,ID2371477802,2019-03-12,Bakers,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,84.11,-37.8016406,144.981744,10,8296.61,Autumn,True,1.5074,... had my s7 edge for a few months now love it. its fast and reliable i have had my s7 edge for a few months now love it. its fast and reliable.,True
ORD120420,ID3933095111,2019-05-22,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,79.5,-37.8076153,144.9703478,10,3067.5,Autumn,True,1.2242,works great looks new. so far excellent looks brand new absolutely no problems very happy!!!,True
ORD033592,ID0247031987,2019-05-19,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('iStream', 1)]",18910,47.34,-37.814108000000004,144.972422,5,18011.84,Autumn,False,0.5597,defective didn't come with the case and was shutting down on its own. heard it was a good phone but mine was defective.,False
ORD421267,ID0615176093,2019-04-07,Bakers,"[('Olivia x460', 1), ('iAssist Line', 2), ('pearTV', 2), ('Lucent 330S', 2)]",20755,66.66,-37.80203570000001,144.9824299,15,17708.41,Autumn,False,1.4328,great value for money the only thing i dislike is battery life and the lack of a headphone jack. but this phone is seriously amazing. the camera is beyond good.,True
ORD154164,ID0634783913,2019-05-30,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 2), ('iAssist Line', 1)]",20215,79.24,-37.8135585,144.9371334,25,15240.49,Autumn,True,0.8793,"speaker phone is loud and clear. nice phone. sound is of good quality, long battery life, i've had 4 hour phone calls and could have continued, there was 25% of battery left.",True
ORD473098,ID1132069602,2019-03-14,Thompson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125,61.96,-37.8141568,144.9446599,15,7818.21,Autumn,True,0.2686,descontenta nunca trabajo el microfono yo no escucho cuando llaman sólo con blutood 😏😏,False
ORD249667,ID6167191742,2019-03-26,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('iAssist Line', 2)]",9110,64.44,-37.814188,144.9714467,0,9174.44,Autumn,False,0.5181,"better i have had convoy 1&2. 3 is better in that it does not pocket text all the time like 2 did. rugged and loud, with not many choices in basic phones, i'll take it!",True
ORD345347,ID2810279738,2019-04-03,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",12415,67.36,-37.8167849,144.98797230000002,15,10620.11,Autumn,False,0.9893,"kids phone this phone went through the washing machine and the dryer with the back off and it works perfectly still. best phone for a child, ever.",True
ORD082830,ID0746912552,2019-03-19,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Toshika 750', 1)]",13420,66.44,-37.8250411,144.9827645,15,11473.44,Autumn,False,1.3656,good service thank you right on time !!! perfect very happy!!!,True
ORD385535,ID1458418011,2019-05-28,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",5910,67.05,-37.8198084,145.0106476,10,5386.05,Autumn,False,1.7409,"didnt think id get an iassist device, but this is perfect for my home office.  the screen adds just that little piece that makes it worth the extra cost of the other iassist devices.  it can show lyrics of songs, play my xm radio, can show videos of movie trailers and news.  its great!",True
ORD005009,ID0131238716,2019-04-20,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1), ('pearTV', 2)]",15230,81.85,-37.8136028,144.96144630000003,0,15311.85,Autumn,True,0.9038,"little pricy for the year and model of phone, but does work pretty well works as well as can be expected as it is an older phone, had alot of trouble getting it activated, nothing digico done. the phone was just unlocked and even though it said verizon, it could have been hooked up to any carrier.",True
ORD448033,ID0579494625,2019-05-13,Thompson,"[('Thunder line', 1), ('pearTV', 2), ('Universe Note', 2)]",21700,77.17,-37.814204,144.9490543,5,20692.17,Autumn,True,0.244,works great! arrived on time. works great!,True
ORD080534,ID0387153099,2019-05-05,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",14320,77.05,-37.808478,144.9511111,5,13681.05,Autumn,True,0.5869,best phone ever! amazing phone. all as described and works perfectly.,True
ORD464359,ID3215192365,2019-03-18,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2)]",11100,64.17,-37.8095814,144.9460585,25,8389.17,Autumn,False,0.3555,i did need to get a new sim card phone is good look almost brand new very nice i use it with boost,True
ORD198713,ID0030943326,2019-03-18,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Thunder line', 1), ('Alcon 10', 1)]",15880,82.87,-37.8050179,144.9678415,10,14374.87,Autumn,True,1.5188,i would like a manual as i might use some of the ... i can stay on the plan i have had for some time. this is an emergency phone only. i would like a manual as i might use some of the features if i knew how.,True
ORD271184,ID0113402795,2019-04-17,Bakers,"[('iStream', 1), ('Lucent 330S', 2)]",2610,69.23,-37.8025657,145.00503740000005,0,2679.23,Autumn,False,1.1949,"great experience good value, good product and quick service. as advertised.",True
ORD043968,ID3144992709,2019-03-14,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",10295,64.51,-37.8134464,144.9897247,10,9330.01,Autumn,False,0.6181,pricewise good olivia products are good,True
ORD378037,ID0233555460,2019-05-05,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",23400,82.45,-37.8075471,144.97918719999996,25,17632.45,Autumn,True,1.4372,honestly this thing rocks. best phone i've owned.,True
ORD382263,ID0387908964,2019-05-31,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",8715,65.75,-37.8214441,144.96358669999995,5,8345.0,Autumn,False,0.6129,brand new phone for grt price just got my phone activated today. super clear n eaay to activate at verizon w zero issues thus far.,True
ORD028423,ID2213858158,2019-03-02,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125,80.92,-37.8060353,144.9800565,0,19205.92,Autumn,True,1.4056,"super contento le compre este celular a mi hijo y se ve como nuevo excelente llega con el s'pen olivia original, los cables y cargador genéricos pero por el precio no me quejo",True
ORD355112,ID0332152172,2019-05-26,Bakers,"[('Thunder line', 1), ('iAssist Line', 1)]",4405,78.42,-37.807943,144.9840139,10,4042.92,Autumn,True,1.0127,five stars great item and in great shape!,True
ORD345466,ID0030287526,2019-05-02,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('iAssist Line', 2)]",23210,65.97,-37.7994435,144.9890606,0,23275.97,Autumn,True,1.294,don't sell garbage item defective.. lost the signal everywhere,False
ORD457048,ID0356125397,2019-04-01,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,78.72,-37.8179472,144.9799201,0,10258.72,Autumn,True,0.9147,"the replacement has been working fine for a year now the first one i got bugged out after less than a day, but a replacement was sent quickly and without giving me a runaround. the replacement has been working fine for a year now, and both the original and replacement were cosmetically blemish free!",True
ORD331170,ID0596919944,2019-05-04,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Universe Note', 1)]",13630,63.76,-37.810691999999996,144.9659445,10,12330.76,Autumn,True,0.9352,i don't like this phone because the batery this phone is trash,False
ORD382831,ID1725216465,2019-03-03,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070,54.03,-37.802282399999996,144.96222350000005,15,7763.53,Autumn,False,1.7647,front facing camera has dead pixels. front facing camera has a defect. when taking pictures in a dark environment with the front facing camera there's a big blue line.,False
ORD006527,ID0710002005,2019-05-12,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2), ('iStream', 2), ('Alcon 10', 1)]",16150,79.43,-37.8138328,144.9360399,15,13806.93,Autumn,True,0.9785,five stars i love it,True
ORD132317,ID6282174122,2019-04-08,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500,78.3,-37.8225725,144.97552530000004,10,5928.3,Autumn,True,0.687,"love the price, but nice phone but it will not work for wifi calling on at&t and that is a deal breaker for me, so i sent it back.",True
ORD394985,ID3215191982,2019-04-18,Thompson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,51.67,-37.8067504,144.95299709999995,10,14316.67,Autumn,False,0.8405,one star did not come with charger ad will not connect,False
ORD393805,ID2936341076,2019-04-13,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,77.25,-37.818459499999996,144.9677262,5,12474.75,Autumn,True,0.1612,bought for my dad so he has a newer phone ... bought for my dad so he has a newer phone that will survive his job and he loves it! very user friendly!,True
ORD268575,ID0443279899,2019-03-19,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('Universe Note', 2), ('pearTV', 1)]",18755,63.7,-37.8154182,144.99168269999996,0,18818.7,Autumn,False,0.6795,"received as per order , perfect , received as per order , perfect , works well",True
ORD220892,ID4148846605,2019-05-15,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",3880,81.05,-37.816404999999996,144.9852165,10,3573.05,Autumn,True,1.1335,"this phone works on ting. this phone works great on ting, which is what i bought it for. it has text messaging and three games included. there's no camera or web browser, which is fine by me. the phone calls sound loud and i haven't received any complaints about how i sound.",True
ORD051649,ID2189149376,2019-03-12,Thompson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,67.47,-37.8106893,144.95584419999997,10,9805.47,Autumn,False,0.8027,still learning new things about my tablet. very easy to use.. perfect size.,True
ORD052408,ID6167289319,2019-09-17,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2), ('iStream', 1)]",15690,79.91,-37.8082347,144.9686435,25,11847.41,Spring,False,1.156,good for the money but archaic if you're buying a phone for your young child just to keep in contact this would be nice. however it's not very sophisticated for an adult and lacks some basic features that i liked on my previous phone that's a later model than this one.,True
ORD223989,ID0440506809,2019-11-13,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",10330,107.14,-37.8033937,144.9830858,25,7854.64,Spring,True,1.2967,good deal lucked out and got a new phone basically. will update after 3 months.,True
ORD403939,ID1449431615,2019-09-12,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",19205,75.61,-37.8126097,144.9776157,25,14479.36,Spring,False,0.9731,"too many at&t apps built in this is a sleek, handsome phone however it is riddled with at&t apps which i have no interest in. i had to delete or disable them what it allowed me to. it should be more prominently advertised as being partnered with this mobile company",True
ORD027174,ID2672310960,2019-11-26,Bakers,"[('Alcon 10', 1), ('Universe Note', 1), ('iAssist Line', 1), ('Thunder line', 1)]",16805,102.66,-37.8028901,144.9876627,10,15227.16,Spring,True,1.0339,best phone l had screen and camera..,True
ORD244718,ID3790949323,2019-10-16,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,66.07,-37.8047601,144.93665380000004,15,6296.57,Spring,False,1.2708,"the way they make note 5 is very very stupid. the phone do not take ds card the way they make note 5 is very very stupid. the phone do not take ds card. who those that, a big phone like that. i always look olivia universe but this one is stupid. the pen can go in any how they have to remember we have kids. they want to kknow think",False
ORD180014,ID4326586188,2019-10-15,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Universe Note', 1)]",4980,79.58,-37.8102571,144.9613166,5,4810.58,Spring,False,1.1772,great phone for android lovers. fast delivery. original product. perfect!,True
ORD090617,ID0305106878,2019-09-26,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 2)]",22970,74.31,-37.80879820000001,144.9445234,5,21895.81,Spring,False,0.486,very happy i bought this phone for my wife. she likes the phone more than any other one she has owned. it was definitely a great purchase.,True
ORD293478,ID0282825793,2019-10-09,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",18530,79.37,-37.8016544,144.9497955,5,17682.87,Spring,False,1.2498,great ebook for a beginner. light and good looking,True
ORD435465,ID0777697587,2019-09-10,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",22510,79.22,-37.805829700000004,144.95608159999995,5,21463.72,Spring,False,1.0994,great product - understands my accent!,True
ORD234570,ID0202774113,2019-11-04,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('Thunder line', 1)]",15390,84.76,-37.8059773,144.92798200000001,10,13935.76,Spring,False,1.8367,my metro pc's sim card earned on slot number 2 best phone for that money!,True
ORD140104,ID1449431432,2019-11-15,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 2)]",21430,75.99,-37.812999100000006,144.9739954,0,21505.99,Spring,False,0.7354,"fast, good quality product fast, good quality product",True
ORD313700,ID0495761839,2019-10-21,Bakers,"[('Alcon 10', 1), ('iStream', 2)]",9250,83.35,-37.8022885,144.98103569999995,5,8870.85,Spring,False,1.5149,great almost brand new just a tiny scratch but that's all it came with 100% battery health,True
ORD281763,ID0664378471,2019-10-28,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,73.18,-37.82026610000001,144.9667509,15,8029.18,Spring,False,0.3086,"best price, great phone no clue why the other review was so bad. this is a brand new phone the factory sealed box and i love it. large screen fast os and takes amazing pics. best thing is you can attach, speakers, projector or a polaroid picture printer, not to mention 5g upgradable!",True
ORD191951,ID4110787847,2019-09-26,Bakers,"[('Candle Inferno', 2), ('pearTV', 1), ('Lucent 330S', 2), ('iStream', 1)]",9780,70.31,-37.8101503,144.9965522,25,7405.31,Spring,False,0.1174,so far just ok,True
ORD070959,ID0775945877,2019-09-29,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",9940,104.99,-37.8061341,144.95940249999995,15,8553.99,Spring,True,1.3063,"battery 3.5/10 great product, sort of expected the battery to not last very long so i had it replaced.",True
ORD066803,ID1833120502,2019-09-09,Thompson,"[('Alcon 10', 2), ('pearTV', 1)]",24210,107.86,-37.799637,144.95515669999997,10,21896.86,Spring,True,1.6161,"regular phone this phone is ok, the camera should be better but well, i like the design",True
ORD463915,ID5221302213,2019-09-17,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,104.85,-37.8210266,144.9987388,0,6014.85,Spring,True,1.266,"minor scratches? where? the description said it had minor scuffs/scratches. the phone arrived in perfect condition, looks and works like new. love it.",True
ORD388416,ID3555802208,2019-09-29,Thompson,"[('pearTV', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('Thunder line', 1)]",23870,78.3,-37.8056732,144.9368923,5,22754.8,Spring,False,1.1867,"i have an older candle and enjoyed it very much. however, there is so much more improvement in this tablet with faster processing speed, upgradable storage and longer battery life. i'm really happy!",True
ORD131924,ID3640164977,2019-10-02,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 1)]",41340,107.35,-37.8038884,144.96438369999996,15,35246.35,Spring,True,1.699,good phone value for monet,True
ORD012189,ID1964021917,2019-10-31,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",31225,56.56,-37.818585299999995,144.9671835,15,26597.81,Spring,False,0.2082,"i can still return but how annoying to have to return your phone and switch over ... phone came with ""ghosting"" of old screen remnants displayed on screen at all times. i can still return but how annoying to have to return your phone and switch over again? don't buy",False
ORD491690,ID0702374365,2019-10-18,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",23580,73.23,-37.807637,144.9426125,5,22474.23,Spring,False,0.684,i love it very good,True
ORD198748,ID2385138108,2019-11-30,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500,88.82,-37.82364329999999,144.98214199999995,0,6588.82,Spring,True,1.2416,nobody can hear me because the mike is terrible. when i first try to make a call ... nobody can hear me because the mike is terrible. when i first try to make a call 80% of the time the first time it says no signal. it is nothing like my rugby flip.i will be getting a different phone very soon.,False
ORD382116,ID2653377679,2019-10-08,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,83.02,-37.8015275,144.95814909999999,0,6823.02,Spring,False,1.5777,"no scratches, runs fast, good battery life very quick.",True
ORD389525,ID0655124862,2019-11-05,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 2)]",11990,74.72,-37.807502,144.942541,5,11465.22,Spring,False,0.7,we purchased this as a gift. researching and word of mouth led us to purchase this one. very user friendly.,True
ORD071161,ID0529158787,2019-10-10,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 2), ('Thunder line', 2)]",15910,92.64,-37.8240925,144.9352979,10,14411.64,Spring,True,1.6393,"unlocked? this phone says it is unlocked, but it won't work with verizon.",False
ORD115476,ID0702373602,2019-10-31,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",18460,100.95,-37.80662020000001,144.9418071,10,16714.95,Spring,True,0.8174,love this phone. love the phone. very easy to use and very clean operating system. not a lot of extra apps on the phone which i love.,True
ORD474214,ID1132014870,2019-11-29,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,99.61,-37.817823,144.94625109999996,25,10487.11,Spring,True,0.5778,love my new phone this product took a bit of getting use to as i jumped from an s7 to an s10. i had no trouble getting it connected to my provider. it arrived in a timely manner. was unlocked and was exactly as described.,True
ORD212589,ID0588190422,2019-11-22,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,58.35,-37.81518320000001,144.9713804,5,10337.35,Spring,False,0.4125,burns on screen the screen has burns on it from previous owner apps. will be returning.,False
ORD159138,ID0591408084,2019-11-06,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 1)]",12130,101.74,-37.82145560000001,144.9613468,15,10412.24,Spring,True,0.7886,"try out all the features upon arrival bought 2 of these at the same time & 1 has turned out to be defective. thank goodness for 30 day guarantee. hoping to purchase another that actually works. other than that, very happy with this phone!",True
ORD240871,ID4740822055,2019-09-01,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Candle Inferno', 2), ('pearTV', 1)]",13990,77.87,-37.803694799999995,144.9497835,25,10570.37,Spring,False,1.0276,i love it.  you own personal secretary.,True
ORD446437,ID0317729593,2019-10-25,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",6765,88.85,-37.80937760000001,144.9564824,5,6515.6,Spring,True,0.9055,sucks big time sucks big time! couldn't use it at all with my current sim. too late to return it at this point.,False
ORD185983,ID6197209884,2019-11-27,Thompson,"[('Universe Note', 2), ('Thunder line', 1), ('iStream', 1), ('Toshika 750', 2)]",17870,109.98,-37.8149675,144.92752109999995,5,17086.48,Spring,True,1.7379,"good phone for daily use i would definitely buy again. simply to use, perfect size. sound is good for music and takes good pictures",True
ORD371159,ID1224804750,2019-11-26,Thompson,"[('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",24020,101.97,-37.814165,144.93884640000005,25,18116.97,Spring,True,0.7419,five stars the phone works great! i love it. it delivered on time.,True
ORD097696,ID0122754904,2019-11-17,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('pearTV', 1), ('iAssist Line', 1)]",9545,74.45,-37.814260499999996,144.943144,25,7233.2,Spring,False,0.3878,i'm so glad i brought this because it is very handy and easy to use too. everything about it is good and i really like it.,True
ORD182641,ID5406797158,2019-10-04,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",34660,71.15,-37.8021789,145.01466010000001,25,26066.15,Spring,False,1.9175,doesn't work! do not buy! do not buy from this seller. phone screen is unresponsive. wasted my time because the seller didn't check the phone first.,False
ORD029352,ID0257506569,2019-11-09,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,71.29,-37.7997629,144.96351830000003,10,11960.29,Spring,False,2.0392,malo muy malo partes faltantes del celular,False
ORD144425,ID0560997614,2019-09-26,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('Thunder line', 2)]",8830,101.68,-37.8100144,144.9360754,0,8931.68,Spring,True,1.0111,this is our first iassist.... we love it!!,True
ORD093306,ID0266739860,2019-11-09,Bakers,"[('pearTV', 1), ('Olivia x460', 2)]",8760,67.75,-37.823357200000004,144.9891071,10,7951.75,Spring,False,1.5818,"half of the olivia display screen is static 6 months after i bought the phone, half of the screen became static. the phone was working fine except for the display, which seems to be a common s7 problem. i did a factory reset but unfortunately that did not help. i'm going to send it to olivia support to fix it.",False
ORD355808,ID0575385064,2019-09-29,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Alcon 10', 2)]",21780,88.64,-37.8191505,144.98226110000004,15,18601.64,Spring,True,1.1194,"short battery life i have been using this phone for about 4 months. my biggest complaint is the battery life. everyday at a normal use (2-3 calls, 1-2 hour web or stock watch, the rest is standby), the battery drains out and shut down by itself at night. i need to charge it as soon as i am home. the rest of the features are fine.",False
ORD473056,ID0650285170,2019-10-01,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('pearTV', 2)]",15230,76.81,-37.8133613,144.9750289,15,13022.31,Spring,False,0.7559999999999999,awesome phone hands down this is the best unlocked phone i have ever purchased everything about is awesome the mate 20 pro. the only concern is the speakers but there not that bad.,True
ORD253537,ID0589427653,2019-10-22,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090,77.86,-37.8096824,144.97259330000003,0,2167.86,Spring,False,1.0276,five stars excellent industrial design! pure android experience! a great android smartphone!,True
ORD311943,ID2189145398,2019-11-09,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",5050,104.28,-37.8162933,144.9584283,25,3891.78,Spring,True,1.0111,"phone still looks brand new the phone arrived sooner than expected, looks great no scratches on screen (still in excellent condition) works great 👍. bought as a gift & was so blown away by the condition of this phone that i'm now looking forward to getting myself one",True
ORD243909,ID1463620801,2019-11-04,Bakers,"[('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 1)]",17295,80.9,-37.816517299999994,145.00563359999995,10,15646.4,Spring,False,1.1678,great for beginner and intermediate. highly satisfied!!!,True
ORD163429,ID3208518286,2019-11-05,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",25255,83.85,-37.8036834,144.9649862,5,24076.1,Spring,False,1.7078,good phone. i love this phone. toshika is doing a great job. just to be tweaking the next model to have a faster ship and a higher roslution.,True
ORD406054,ID0591211496,2019-11-28,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('iStream', 1), ('Universe Note', 1)]",14690,79.77,-37.82248679999999,144.9555012,5,14035.27,Spring,False,1.3092,"five stars great product, great price, great condition! i would buy from this seller again.",True
ORD200657,ID0612015113,2019-09-12,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('pearTV', 1)]",9620,60.87,-37.8160052,144.9635551,0,9680.87,Spring,False,0.6009,wrong item a different phone was delivered. very disappointed.,False
ORD498651,ID0355818813,2019-10-08,Bakers,"[('Universe Note', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",11575,99.49,-37.8073806,144.9981959,10,10516.99,Spring,True,0.3908,"great product, outstanding customer service great product, outstanding customer service",True
ORD115625,ID4787373513,2019-10-25,Thompson,"[('pearTV', 1), ('iStream', 1), ('Alcon 10', 1)]",15410,79.88,-37.801565999999994,144.9386085,5,14719.38,Spring,False,1.4431,excellent deal got this for my 9 year old son while away on vacation and we've been able to keep in touch the whole time. he loves his phone and the large screen makes it great for gaming too.,True
ORD059524,ID6167413261,2019-09-07,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",20050,73.6,-37.813629,144.9656432,5,19121.1,Spring,False,0.6509,"great phone. poor battery life. i love lucentrola. this is my third lucentrola and i'm very satisfied. except for one thing, the battery doesn't last much. usually it doesn't last the entire day.",True
ORD259948,ID2325319146,2019-11-26,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('iStream', 1), ('Alcon 10', 1)]",12555,105.27,-37.82445,144.9465365,5,12032.52,Spring,True,1.3118,"good phone and worth it! i have always had sumsung universe phones. this is a good phone with good processing power, great cameras, and love the return of the sd card. and i bought mine as the s9 was launching so bought at 1/3 the price of the newest. i refuse to pay more than $300 for a phone!",True
ORD438648,ID0641029697,2019-11-29,Thompson,"[('iStream', 1), ('Olivia x460', 2)]",2600,74.05,-37.80963610000001,144.9403393,15,2284.05,Spring,False,0.6816,"i bought this for my daughter and she loves it! works great for youtube, istream and adding a few games. easy to learn how to use and no ""accidental"" purchases can be made if you use the option to switch user accounts.",True
ORD226179,ID6167441000,2019-11-10,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790,102.74,-37.8102544,144.9611654,5,8453.24,Spring,True,1.1857,"to me the best money value i use to have a lucent g4 but the g6 seems to be much improved. better sound, better camara, longerstanting battery and mantaining all the other features. let's hope is as sturdy as the g4.",True
ORD202978,ID0709973334,2019-09-17,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Universe Note', 1)]",17075,104.88,-37.81453629999999,144.935423,5,16326.13,Spring,True,1.0449,perfect! this is an awesome cell. it has everything you need on it. i love it!,True
ORD237049,ID4716795830,2019-09-02,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Universe Note', 1), ('Toshika 750', 1)]",10425,78.16,-37.8190262,144.9529897,25,7896.91,Spring,False,0.8782,"crear phone for the price i'm super happy with this cellphone, i switched from alcon and i love it.",True
ORD398314,ID0060096380,2019-09-13,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",5790,103.42,-37.818893,144.9813747,15,5024.92,Spring,True,1.0403,four stars good quality phone easy to use.,True
ORD450479,ID0781107765,2019-11-05,Bakers,"[('Thunder line', 1), ('Olivia x460', 2)]",4630,110.53,-37.8184967,145.0154168,25,3583.03,Spring,True,2.0115,nice product very good cellphone,True
ORD042217,ID2187980370,2019-10-03,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",7250,101.45,-37.8135186,144.9656215,0,7351.45,Spring,True,0.6624,a great phone! the phone is amazing. why spend the amount on a note 10 when this phone has nearly the same features of it. of course it don't have everything as the note 10 but for a quarter of the price i am truly satisfied!,True
ORD240336,ID3085953501,2019-11-23,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 2)]",15760,61.41,-37.818081799999995,144.9777076,5,15033.41,Spring,False,0.7195,"i was unable to turn on the phone, i was unable to turn on the phone , after a long research on the web it turned on i need to run it through recovery software through the computer",False
ORD328178,ID1132014819,2019-10-11,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('iStream', 2)]",9060,73.89,-37.8178984,144.9462477,25,6868.89,Spring,False,0.5861,good product good product,True
ORD419832,ID5058108328,2019-11-30,Nickolson,"[('iAssist Line', 1), ('pearTV', 2), ('iStream', 1)]",14995,74.28,-37.8233126,144.9680648,15,12820.03,Spring,False,0.5412,great phone with tons of features!! great phone with tons of features!! it may be the best-unlocked phone in the market for this money.,True
ORD076761,ID0174815317,2019-11-30,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2), ('pearTV', 2)]",21300,75.52,-37.8148227,144.9649463,0,21375.52,Spring,False,0.5834,"five stars best android phone, worth every penny. everything arrived as expected in a brand new box.",True
ORD498232,ID2810279751,2019-09-05,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",17720,101.24,-37.8171344,144.9888082,15,15163.24,Spring,True,0.975,five stars the phone was in very good condition.,True
